2,WE THOUGHT BUILDING ROADS IN NS ROCK WAS HARD, YOU SHOULD SEE THE ROADS ON ROUTE 119 IN KENTUCKY!!
2,THIS MOTHER AND SON WERE SELLING FRUIT BY THE SIDE OF THE ROAD ON ROUTE 6.
0,140 IS FRAMED BY GREEN GRASS AND LEAVES WHEN IT IS WESTBOUND AT 124 ST/114 AVE AS A ROUTE 135.
2,TYPICAL EARLY AFTERNOON SKY FOR THE SUMMER. ROUTE 66 AND TRAIN TRACKS IN THE FOREGROUND.
6,STAGECOACH DEVON ADL MAN ENVIRO 300 PAINTED FOR GREEN PARK &AMP;AMP; RIDE ROUTE SEEN IN EXETER BUS STATION.
0,SANDSTONE CANYON WALL ALONG UTAH STATE ROUTE 95 IN SOUTHEAST UTAH NEAR GLEN CANYON NATIONAL RECREATION AREA
9,SITTING ON SOMEONES FRONT WALL IN BRECON, WALES ON THE GREEN ROUTE FROM THE BRECON VISITOR'S CENTRE.
0,RM126 ON ROUTE 11 TOWARDS LIVERPOOL STREET STN SEEN IN VICTORIA BUS STN, 1980'S.
0,A CLOUD DISCHARGE IN THE SKY OVER RURAL PUTNAM COUNTY, NEAR ROUTE 18, IN ILLINOIS.
0,THIS OLD PHILLIPS 66 ROAD SIGN  IS PART OF A DISPLAY ABOUT ROUTE 66 IN MISSOURI.
0,SOMEONE TRANSPLANTED A ROUTE SIGN OUT IN THE WOODS,THIS ROAD IS BETTER THAN RT 1 IN PLACES.LOL
8,A TREE BY THE SIDE OF THE ROAD ON ROUTE 209 IN PA. THE LEAVES WERE LIT UP BY THE SUN.
2,BLUE RAILING KEEPING THE CYCLE ROUTE BACK FROM THE OLD RAILWAY BRIDGE IN ELDERSLIE
0,WE CRAMMED OURSELVES ON THAT BED LIKE A BUNCH OF CUBANS IN A BOAT EN ROUTE TO MIAMI!!!
2,THIS IS A DOUBLE-DECKER BRIDGE CROSSING THE SCHUYLKILL RIVER IN PHILADELPHIA, PENNSYLVANIA. ON THE MAP, THIS IS ROUTE 95.
2,OUR SECOND ROAD BLOCK ON THE ROUTE TO KELOWNA.  FIRST DELAY WAS THE MUDSLIDE ON THE TRANS CANADA HIGHWAY NEAR GOLDNE B.C.
0,IB0845 ROAD SIGN ROUTE 66 SPRINGFIELD IL ILLINOIS HISTORIC ROUTE 66 ROAD SIGN IN SPRINGFIELD ILLINOIS
0,SHOT FROM TRAIN RUNNING IN KONKANRAILWAY ROUTE IN WESTERN PART OF INDIA.THIS PHOTO WAS SHOT IN JULY 2007 .
2,RT8'S TOP DECK REAR SHOWING THE INSIDE FLAP TO THE REAR ROOF ROUTE NUMBER BOX FITTED ABOVE THE REAR EMERGENCY WINDOW. 03/08/10.
0,CHILDISH TRUCK ROUTE SIGN IN CATALINA
0,THIS OLD, ABANDONED TRAIN IS ON A SIDE STREET OFF OF ROUTE 46 NEAR LIBERTY.
8,CONSTANTLY HERE BY THE SIDE OF AYRES ROCK, YOU CAN SEE THE ROUTE THE WATER TAKES DOWN THE ROCK WHEN IT RAINS.
2,LEAVING THE GORGE IN STYLE. THE ROAD WAS TOO BLOWN UP TO DRIVE SO WE TOOK A RIVER ROUTE
2,WE CROSSED BACK OVER THE RIVER EN ROUTE TO THE SALT WATER LAKE.
0,BELL TOWER IN A DERELICT BUILDING ALONG OLD ROUTE 66 - WEST OF SPRINGFIELD, MISSOURI.
0,JUST A GIRL IN THE MIDDLE OF A STREET WITH NO EXIT
8,THE FRONT DESK OUTSIDE THE EXIT FROM THE HAUNTED HOUSE AT THE 16TH DISTRICT POLICE STATION IN CHICAGO
1,I JUST LOVED ALL THE DETAIL IN THE HALLWAY - WOODEN FLOOR, LITTLE EXIT SIGN
8,ABORIGINAL MOTIF USED IN THE ROOF OF THE EXIT FROM DARWIN AIRPORT TERMINAL TO THE PUBLIC CAR PARK.
1,WE WENT OVER THIS BRIDGE THE OTHER NIGHT WHEN WE TOOK THE WRONG HIGHWAY EXIT AND IT REALLY WAS BEAUTIFUL.
0,EXIT SIGN IN THEATER
1,ROACH CRAWLING ACROSS THE FLOOR NEAR THE EXIT OF MY BUILDING -- JULY 8, 2010
0,I STARE AT MY SCREEN (OR PAPER IN THIS CASE) ALL DAY AND PLOT AN EXIT STRATEGY :P
2,I DON'T KNOW WHAT MOUNTAIN THIS IS, IT'S IN ALASKA ON THE ROAD TO EXIT GLACIER
1,THE OFFICIAL EXIT FROM THE BUS STATION INVOLVES CLIMBING A WALL AND J-WALKING, IN TRADITIONAL SOVIET FASHION
0,COOL OFFICE IN HOTEL PIZ LINARD: ORANGE LAMP, DRUM KIT, BREUER + SAARINEN CHAIRS, EXIT SIGN COLLECTION
0,SUNSET SKY REFLECTS IN THE RIVER FROM EXIT GLACIER.
0,NEW SIGNAGE OFF EXIT 2 OF I-84 IN STURBRIDGE.  I'M STANDING ON A STONE WALL OUTSIDE OF A HEBERT'S CANDY SHOP.
0,EXIT SIGN NEAR ELEVATOR, FIRST SLOOR, 4TH STREET SIDE OF BUILDING.  NEEDS TO BE REPLACED.
1,THE FIRST FLOOR LEVEL WITH A ROOF BEAM LEANING AGAINST THE WALL. BEHIND THE ROOF BEAM IS AN EXIT DOOR
1,THE EXIT SIGN IN THE SKY
0,FLAG BY EXIT DOOR OF LIBRARY
1,THIS IS THE ROOF ABOVE THE EXIT DOORS AT THE DENVER PERFORMING ARTS BUILDING DOWNTOWN.
1,THE ONLY UN-TREE-BLOCKED EXIT FROM THIS NEIGHBORHOOD - BLOCKED BY AN EMPTY STREET MAINTENANCE TRUCK
8,THE HAUNTS IN THE HOUSE  CAUSED A RAPID EXIT THROUGH THE DOOR TO THE COURTYARD!
1,THERE WAS ACTUALLY AN EXIT SIGN ABOVE THIS WINDOW ON THE 4TH FLOOR.
1,KITCHEN ON THE RIGHT, EXIT IN THE MIDDLE, DOOR TO BATHROOM ON LEFT
1,IF YOU LOOK VERY CLOSELY, THE SIGN OVER THE HOLE IN THE WALL SAYS EMERGENCY EXIT
1,A BROKEN WINDOW IN THE ABAONDONNED ELORA MILL - EXIT SIGN PEERS THROUGH THE DARKNESS
0,APPLY IN PERSON AT EXIT 126 ON I-95 IN SPOTSYLVANIA.  BRING YOUR OWN CUP, SIGN PROVIDED.
0,&AMP;QUOT;EVERY EXIT IS AN ENTRY TO SOMEWHERE ELSE.&AMP;QUOT;A ROAD SIGN IN THE MIDDLE NOWHERE CAUGHT MY ATTENTION :-)
8,A CAR PASSING NEAR AN EXIT IN SCTEX.  I'M NOT SURE ABOUT THE NAME OF THE MOUNTAIN AT THE BACK
1,THIS PARTICULAR EXIT SIGN IS ABOUT AS FAR AWAY FROM AN EXIT AS ANY POINT CAN BE IN THE ARCH+ART BUILDING
0,EXIT SIGN IN BLUE
0,FEMALE BUS DRIVER (RARE) PARKING BUS IN MIDDLE OF TRAFFIC TO EXIT AND CHANGE HER ROUTE SIGN (COMMON)
8,THE BRIDGE IS SO HIGH THAT THE EXIT RAMP SPIRALS IN WIDE ARCS SEVERAL TIMES BEFORE THE HIGHWAY HITS THE GROUND
1,GUNK ON THE LAKE CAUSED BY LOW WATER LEVELS, RESULTING FROM VANDALISM AT THE EXIT VALVE.TAKEN AT WOLLATON PARK.
0,EXIT SIGN ABOVE DOOR GOING INTO LEARNING LAB HAS UNFINISHED AREAS BEHIND IT. CRACK ABOVE DOOR FRAME.
0,THIS SIGN TELLS YOU WHICH CAR TO GET IN IN ORDER TO ARRIVE AT YOUR EXIT AT YOUR STATION.
1,JOSH AND I FOUND THIS APARTMENT LOBBY THAT WAS LIT BY A GREEN EXIT SIGN.  THE CHAIR WAS GREEN TOO.
1,EVEN GETTING BY THE SHARP GLASS AND THE FALLING DOOR THE EXIT IS SEALED TIGHT
2,FLOOD WATERS CHURNING JUST UNDER THE DUCK RIVER BRIDGE ON HIGHWAY 50 NEAR I-40 EXIT 148.
0,SKY UPON EXIT BLUE GREY
0,BACK IN TIME: HORSE & BUGGY EXIT POOLE FORGE COVERED BRIDGE
1,COLLEGUES SITTING IN THE YELLOW HOUSE &AMP;QUOT;BELLEVUE&AMP;QUOT; WICH WAS BUILT DIRECTLY OVER THE EXIT OF A HIGHWAY TUNNEL.A PROJECT OF LINZ09
1,THE SIGN ABOVE THE DOOR AS YOU EXIT HAS THIS SIGN, WELCOMING PEOPLE TO COME BACK.
0,REAR LEFT MOTION DETECTOR AND TOP OF REAR DOOR WITH EXIT SIGN ABOVE
0,A RARE GREEN EXIT SIGN IN THE ARTS BUILDING.
0,SIGN TO THE EMERGENCY EXIT OUT OF A CAR PARK IN AN OLD FACTORY BUILDING
8,GOLDEN CAT CURIOS ON THE SHELF OF THE GIFT SHOP AT THE EXIT OF KING TUT'S TOMB AT BUSCH GARDENS IN TAMPA, FL.
0,SEMI TRUCK NEAR HURRICANE EXIT DRIVING BLUE
8,CARS CAN PULL IN FROM THE ROAD TO THE FRONT OF THE BUILDING AND THEN EXIT OUT THROUGH THIS LITTLE TUNNEL.
0,I BELIEVE THIS IS WHERE YOU EXIT OUT OF WATER IN FRONT OF HOUSE
0,THE ONLY RED EXIT SIGN IN ALL OF AUSTRALIA.
0,NEW EXIT SIGN WITH EMERGENCY LIGHTS. ALSO ABOVE DOOR IN BACK GREEN ROOM.
2,ODDLY, IF YOU FOLLOW THIS EXIT SIGN CURRENTLY YOU WOULD HAVE TO DRIVE OVER A SIDEWALK TO GET TO THE ROAD.
0,LOVELY BRIGHT YELLOW CHRISTMAS TREE WORM SPOTTED AT THE BLUE HOLE EXIT IN DAHAB
1,GUIDE SIGN TO GREENLEAF STATE PARK ALONG I-40 NEAR WEBBERS FALLS.  NOTE THE GREEN EXIT TAB.
8,PILLARS OF AN OLD BRIDGE OVER THE RIVER THAMES ,SEEN FROM THE EXIT OF THE TRAIN STATION.
0,FRONT OF HOUSE, MOUNT OLYMPUS IN THE BACKGROUND, 5 MIN FROM MILLCREEK CANYON AND ONE EXIT AWAY FROM SNOWBIRD/ALTA
8,THE KELLY GREEN SWEATERS.  THE TABLE IS NEAR THE FRONT COUNTER ALONG THE WINDOW BETWEEN THE CHRISTMAS TREE AND THE EXIT DOOR.
0,UTILITY SINK IN BASEMENT  EXIT DOOR
0,TAKEN IN A DRIVE-HILL JUST BEFORE GOLDEN-GATE BRIDGE EXIT IN SANFRANCISO. BELIEVE ME IT WAS 65 DOWN THE HILL !!
0,EXIT SIGN SEEN THROUGH A ROUND WINDOW IN A STAIRWELL OF THE PEABODY ESSEX MUSEUM.
8,JUST PLAYING AROUND WITH THE CAMERA IN THE OFFICE -- THIS IS THE EXIT SIGN AND EMERGENCY LIGHT OVER THE FRONT DOOR.
0,A CURIOUS BLACK BEAR CUB, ENOUNTERED DURING THE HIKE TO EXIT GLACIER IN SUMMER OF 2010.
1,I AM LOOKING OUT THE WINDOW THATS WHY YOU SEE THE EXIT SIGN IN THE SKY.
1,ANOTHER ONE OF ME, ON THE FLOOR OF SEALY BALLROOM.  THE EXIT SIGN IS RIGHT ABOVE ME IS INTERESTING...
0,PONTE DI CALATRAVA IN RE - SPALLA [CALATRAVA BRIDGE AT A LOCAL HIGHWAY EXIT - SHOULDER]
8,NEON SIGN IN THE WINDOW OF THE EXIT SHOP NEAR THE LIGHT'S ALBION STREET ENTRANCE IN LEEDS CITY CENTRE.
0,THIS SCULPTURE CONSISTED OF A NOOSE AND CHAIR (NOT VISIBLE HERE) WITH AN EXIT SIGN HANGING ABOVE THEM.
0,EXIT SIGN IN A THEATER
0,SOMETHING FOREBODING ABOUT A FENCE WITH BARBWIRE AN A NO EXIT SIGN BESIDE YOUR APARTMENT.
1,TOOK THIS IN THE HALLWAY..'THE BACKGROUND' THROUGH THE EXIT DOOR WINDOW
0,COOL EXIT SIGN ABOVE THE DOORS IN RORO'S OFFICE
0,AN OLDER EXIT SIGN FOR A RENOVATING KFC CHICKEN RESTAURANT IN NEWPORT NEWS, VA, ON 12104 JEFFERSON AVE.
0,WAITING NEAR POWER PLANT HOT WATER EXIT
1,SHINOBAZU POND NEAR THE EXIT TO UENO. THE LAKE IS COMPLETELY COVERED WITH WATER LILLIES.
1,OREO WALKS TOWARD THE EXIT DOOR IN THE DOG PARK.
0,A NEW DAIN HAS POPPED UP ON A DOCK STREET EXIT DOOR IN DUMBO.
1,THE NORTH WALL (LEFT) AND THE ROOF ABOVE CENTENNIAL AND THE REAR FIRE EXIT SPACE
0,A HUMMING BIRD CAME IN THE BACK DOOR AND FLEW AROUND TRYING TO FIND AN EXIT
2,EXIT TO THE STREET FROM AN OLD BUILDING IN DEKALB, IL USA.
2,YOU HAD TO CROSS IN FRONT OF A STOPPED TRAIN TO EXIT THE STATION. :)
8,A HAPPY LITTLE GIRL BEFORE SLIPPING INTO HER SHOES AT THE EXIT OF THE ROCK GARDEN AT THE RYOANJI TEMPLE IN KYOTO
0,BROKEN EXIT SIGN ABOVE MY CAR
1,IMITATING THE "RUNNING MAN" EXIT SIGN ABOVE THE DOOR
1,THE EXIT SIGN ON FAR LEFT DENOTES DOOR TO STAIRWELL BELOW. LIGHTING SYSTEM IS IN THIS CORNER.
8,THE HOMESCHOOL SECTION, THE DOOR TO THE BATHROOMS AND UNDER THE EXIT SIGN IS THE BACK ROOM (FOR EMPLOYEES).
0,REFLECTING EXIT DOOR IN A WINDOW LOOKING OUT AT BUILDINGS REFLECTING BUILDINGS
1,STAINED GLASS WINDOW ABOVE THE EXIT
1,I LOVE THE SIGN ABOVE THE DOOR AND HOW THAT WAY IS OBVIOUSLY NOT AN EXIT BUT TO MORE BRICK.
8,THIS IS THE EXIT SIGN ABOVE THE DOOR THAT TAKES YOU FROM THE THEATER LOBBY INTO THE OUTSIDE COVERED LOBBY.
0,EXIT SIGN IN THE MEN'S LOUNGE
0,EMERGENCY EXIT DOOR HAS A GAP LARGE ENOUGH THAT RAIN POURS IN ACROSS HARDWOOD FLOOR WHEN RAINING.
1,THE GREEN EXIT SIGN IS EMPHASIZED BECAUSE IT IS SO MUCH BRIGHTER AND COLORFUL THAN EVERYTHING ELSE IN THE PICTURE.
0,AN EXIT SIGN IN THE ORLANDO SENTINEL'S BUILDING
1,EXIT SIGN IN THE GASOMETER BUILDING LEADING ON TOP OF THE ROOF.
1,ONE OF THE COMPUTER LABS. THAT EXIT SIGN BY THE WINDOW IS FOR THE FIRE ESCAPE.
1,EXIT SIGN REFLECTED ON THE PAVEMENT BY THE SUN INSIDE THE ATOMIUM SHOP IN BRUSSELS (BRUXELLES BRUSSEL) / BELGIUM.
1,CLOSET ON LEFT, EXIT IN THE MIDDLE, BATHROOM THE NEXT DOOR
1,THIS SHOT OF IAN BROWN WAS TAKEN FROM THE BASE OF A GIANT SCREEN AT THE EXIT FESTIVAL IN SERBIA
0,FINSBURY PARK OVER GROUND TRAIN STATION EXIT
0,EXIT SIGN ON A ROCK IN PERU
0,EMERGENCY EXIT SIGN IN A BUS @ FRANKFURT AIRPORT
1,THE WHITE RECTANGLE IN THE MIDDLE IS AN EXIT DOOR BEING BLOWN OPEN BY THE FLAMES
2,DUCK RIVER FROM THE HIGHWAY 50 BRIDGE NEAR I-40 EXIT 148 LOOKING WEST.
1,APARTMENT TOWER OVER AQUATIC PARK - OUTLINED AT NIGHT BY THE GREEN EMERGENCY EXIT SIGN'S - SAN FRANCISCO, CALIFORNIA
0,FROM THE BUS WINDOW.  BLURRY, BUT SHOWS SIGN MEANING EXIT IN GERMAN.
0,OLYMPIC STADIUM TOWER  OF MONTREAL IN BACK GROUND AND EXIT PANEL IN PARKING !30.5/50 SCORE ME
8,IN THE DISTANCE YOU CAN SEE HIGHWAY 80. THE ROUND HILL THE ROAD GOES AROUND IS THE EXIT FOR HIGHWAY 20.
1,NOTE THE GREEN EXIT SIGN IN THE LOWER LEFT.  LOCATION: VERSAILLES, FRANCE
1,FOUND THIS ON THE EXIT DOOR IN THE BATHROOM HALLWAY OF THE CHAPTER'S STARBUCKS ON ROBSON.
8,HERE'S THE STOVE AND SUCH AS YOU COME IN THE KITCHEN. YOU CAN SEE THE BALCONY EXIT ON THE RIGHT.
1,A SNOW PLOW VEHICLE PLOWS THE FLOODED WATER OFF THE HIGHWAY I-5 NEAR EXIT 79 CHAMBER WAY EXIT IN CHEHALIS.
0,ABOVE EXIT DOOR IN THEATER
0,I-94 IN EASTERN MONTANA, ROAD SIGN - EXIT FOR BAD ROUTE
0,AN OLD STREET SIGN ATTACHED TO ONE OF SEVERAL VINTAGE LAMP POSTS ON TUNNEL EXIT STREET IN MURRAY HILL.
0,AN ELEVATED EXIT DOOR FROM SECOND FLOOR OF THE MASONIC LODGE IN HUMBLE, TEXAS.
1,AG IN THE MIRROR - EXIT TO THE STREET AT HOLLAND PARK TUBE STATION
0,STARTLED BY A BLACK BEAR (WITH NO ZOOM ON) AT EXIT GLACIER, AK. SUMMER 2008
1,THAT WHITE CAR UNDER THE EXIT SIGN WAS RUNNING FROM THE COPS
0,LINGERIE IN SHOPPING LOUNGE WITH EXIT SIGN
0,EXIT SIGN, AND WALL IN UPPER BALCONY
1,THIS WATER TOWER IS AT THE DOBSON EXIT 93 ON INTERSTATE 77 IN SURRY COUNTY. IT IS FOR THE SHELTON VINEYARDS.
0,A CURIOUS BLACK BEAR CUB, ENOUNTERED DURING THE HIKE TO EXIT GLACIER IN SUMMER OF 2010.
0,MIRROR IN THE CHICKEN EXIT PASSAGE
1,IN MY BUILDING ABOVE THE DOOR I USUALLY USE TO EXIT
0,ELECTRICAL CONDUIT, GLOW IN THE DARK EXIT SIGN AND ROOM GROUND HALO
0,A VERY RUSTED EXIT ONLY SIGN RESTING ON A FENCE IN MANSFIELD.
8,THIS IS A VIEW OF THE EXIT FROM THE GROUND FLOOR TO THE OTHER FLOORS IN THE LIBRARY USING THE STAIRWELL.
0,A BRIGHTLY LIT CAR PARK ILLUMINATING A HIGHWAY EXIT IN DORTMUND.
8,ABORIGINAL MOTIF USED IN THE ROOF OF THE EXIT FROM DARWIN AIRPORT TERMINAL TO THE PUBLIC CAR PARK.
0,FUNKY BLUE GLOW HIGHLIGHTED BY NEON PINK EXIT LETTERING.  VERY NICE.
1,THE OUTSIDE EXIT AND 2 CLOSETS AND FULL BATH IN THE FIRST FLOOR BEDROOM
0,A COLORFUL AND SOMEWHAT OLD-LOOKING EXIT SIGN IN A PARKING LOT IN ZANESVILLE, OHIO.
1,2.6.11SHOT THIS AFTER WORK, YOU CAN SEE THE STOP LIGHT NEAR THE RIVER ROAD EXIT IN THE DISTANCE.
0,ABOVE EXIT DOOR IN THEATER
8,ALL OF THE EXIT SIGNS IN JAPAN SHOW THE GUY RUNNING FOR HIS LIFE OUT THE DOOR
1,PUZZLING SIGN BESIDE EXIT DOOR OF THE COMFORTABLE CHAPTER HOUSE.
1,WE WERE TOLD THAT THE RED TRIANGLES ON THE WINDOW REPRESENTED BEING NEAR AN EMERGENCY EXIT (NOT GAY PRIDE).
0,FIRE EXIT IN BLACK AND WHITE
1,HOT SHOE GIRL SEZ CAN WE SIT BY THE EXIT
2,FLOOD WATERS CHURNING JUST UNDER THE DUCK RIVER BRIDGE ON HIGHWAY 50 NEAR I-40 EXIT 148.
1,PIPEWORK IN TRENCH FOR THE EXIT WATER FROM THE FILTER BED TO A ROADSIDE GULLEY
8,TAKEN FROM THE CAR ALONG THE EXIT ROAD OF THE MORTON ARBORETUM IN LISLE, IL.
0,TALL SHIP MANOEVERING NARROW EXIT OUT TO SEA GUIDED BY PILOT BOAT
0,ABOVE EXIT DOOR IN THEATER
1,SO THE SAME LIGHTS FROM A LITTLE CLOSER AND WITH THE ROAD SIGN FOR THE ROCKY PEAK ROAD EXIT IN VIEW.
8,PILLARS OF AN OLD BRIDGE OVER THE RIVER THAMES, SEEN FROM THE EXIT OF THE BLACKFIERS TRAIN STATION.
0,OTHER FUNNY SIGNS: MANASSAS, AND AN EXIT FOR GALLOWS ROAD THAT HAD A BLUE HOSPITAL SIGN UNDERNEATH IT.
7,VIEW OF WHAT WILL BE KITCHEN AND FRONT EXIT DOOR (COVERED BY INSULATION BOARD FROM OUTSIDE)
0,A SIGN ON BEACH EXIT IN ROCKAWAY BEACH, NY, 3/7
8,EXIT OF KITCHEN IS ON THE TOP RIGHT OF PICTURE. LIVING ROOM IS DIRECTLY IN FRONT. FRONT DOOR IS THROUGH THE &AMP;QUOT;WINDOW&AMP;QUOT; ON THE LEFT.
1,THE HIGHWAY EXIT BY THE HOUSE
0,ENTER THIS FLASHY BUILDING IN WASHINGTON DC AND EXIT WITH A PHILADELPHIA WATER ICE (2011)
1,THIS STREET VENDOR WAS SET ON THE SIDEWALK NEAR THE EXIT FROM THE WAT PHO COMPLEX.
1,GO THROUGH THE WALL TO GET OUT THIS EXIT DOOR AT THE MR. Q RESTAURANT IN XIAMEN.
0,DETAIL OF A BUILDING IN NY. I FOUND IT AWKWARD TO SEE THE EXIT SIGN ON A WINDOW
1,I SPOTTED THIS NICE RED FLOWER ON ONE OF THE RUINS NEAR THE EXIT
2,SINGLE LANE BRIDGE OVER THE RIVER KAWARU, NEAR ITS EXIT FROM LAKE WAKATIPU
1,THE SIGN ON THE DOOR BEHIND US READS &AMP;QUOT;FIRE EXIT ONLY&AMP;QUOT;, AND UNDER IT:  &AMP;QUOT;THIS DOOR IS ALARMED.&AMP;QUOT;WE'RE SO CLEVER.
8,YOU CAN SEE WHERE THE WIRES EXIT THE BOTTOM OF THE COLUMN SO THEY CAN BE ROUTED AROUND THE WALL TO THE SUBWOOFER.
0,MIST BY EXIT SIGN 2ND FLOOR IN RIPLEY'S BUILDING
0,BARK BEETLE EXIT HOLES IN RED PINE
0,MY REFLECTION IN THE DIRTY EXIT MIRROR OF A PARKING GARAGE.
0,EXIT SIGN IN ONE OF SOUTHEND'S INVITING MULTI-STOREY CAR PARKS.
1,BULLET EXIT OUT OF THE ROOF ABOVE THE WINDOW
0,A LONE EXIT SIGN IS THE SOLE PROOF OF LIFE IN THIS OLD RIVER BUILDING
0,A TRUCK TOWING A BOAT CAUGHT FIRE ON NORTHBOUND I-5 NEAR THE ALGER EXIT BETWEEN BURLINGTON AND BELLINGHAM.
0,EXIT SIGN AND SPEAKER OVER BACK FIRE EXIT DOOR
0,IMPRESSIVE FACILITIES CARVED IN A MOUNTAIN WITH EXIT TO BLACK SEA) IN SEVASTOPOL, CRIMEA, UKRAINE
1,STREET SIGN IN HEBREW, ARABIC, AND ENGLISH FOR THE ROAD AT THE BACK EXIT TO THE WESTERN WALL
8,THE SUN PEEKS AROUND THE ONLY CLOUD IN THIS PART OF THE SKY AS I EXIT 35E AT 22.
0,EXIT SIGN ABOVE SOMEBODY'S DOOR
2,I WAS SUPPOSED TO GO EXIT THE BYPASS AND GO DOWN TO THAT ROAD BY THE RIVER TO GO HOME
8,CURBSIDE BOOK RETURN BOX IN ITS NEW LOCATION IN THE CURB CUT ON THE LEFT SIDE OF THE EXIT DRIVEWAY.
0,EXIT SIGN IN BLUE
1,EXIT SIGN ABOVE TOP FLOOR STAIRWELL DOOR ON THE BLOSSOM STREET PARKING GARAGE.
8,FAILTE DON GAIDHEALTACHD!(WELCOME TO THE HIGHLANDS)SORRY ABOUT THE BLACK THING - I WAS ACROSS FROM THE EMERGENCY EXIT WINDOW IN THE BUS
2,FLOOD WATERS CHURNING JUST UNDER THE DUCK RIVER BRIDGE ON HIGHWAY 50 NEAR I-40 EXIT 148.
0,BARING IN MIND THIS IS NOT A GROUND FLOOR WINDOW, HOW THIS EXIT WORKS IS A BIT WORRYING.
0,EXIT DOOR AT REAR GARDEN OF DAVID'S HOUSE IN BANDUNG
0,LOCATED IN THE DOWNSTAIRS YELLOW HALLWAY, THIS EXIT SIGN LOOKS LIKE IT'S BEEN BADLY BEATEN.
8,THE SUN SETS BEHIND THE CLOUDS OVER FORT WORTH AS I TAKE THE EXIT FROM THE HIGHWAY TO MY HOUSE
0,AN EXIT SIGN IN THE SAE HOUSE AT DARTMOUTH, PRETTY MUCH UNEDITED.
0,ENTER AND EXIT SIGNS AT A TACO BELL (AND ALSO AN ARBY'S BIG HAT SIGN IN THE DISTANCE).
1,SUNRISE OVER GREENLAND THROUGH THE EXIT DOOR WINDOW
1,EXIT SIGN ON DOOR TO THE STAIRS IN BLOCK OF COUNCIL FLATS. RUN STICKMAN RUN!
0,EXIT SIGN REFLECTION IN BUILDING FIVE OF SRHS.
0,WHIRLPOOL FRIDGE AND FIRE EXIT DOOR IN THE KITCHEN AREA, BUILT-IN KITCHEN CABINET, RENOVATED HOMOGENOUS FLOOR TILES.
1,A SNOW PLOW VEHICLE PLOWS THE FLOODED WATER OFF THE HIGHWAY I-5 NEAR EXIT 79 CHAMBER WAY EXIT IN CHEHALIS.
1,THIS SIGN IS OVER THE DOOR AS YOU EXIT THE HIKE INN.
1,AN EXIT SIGN TOSSED IN THE WATER ALONG THE NATURE TRAIL.
0,EXIT GLACIER AT SEWARD; NOTICE SMALL PERSON STANDING IN FRONT OF GLACIER.
3,OLD TEXACO SIGN ON BUILDING AT VIENNA PITTS EXIT ON I 75 SOUTH IN MIDDLE GEORGIA. JUNE 8TH
2,DUCK RIVER LOOKING EAST ON THE HIGHWAY 50 BRIDGE NEAR I-40 EXIT 148.
0,ILLUMINATED EXIT SIGN IN THE TOWER
0,ABOVE EXIT DOOR IN THEATER
0,FREGENAL DE LA SIERRAAN EXIT UNDER A HOUSE FOR THE STREET WATER.
0,SUNSET SKY REFLECTS IN THE RIVER FROM EXIT GLACIER.
0,3RD BEDROOM LOOKING AT DOORS TO WALK IN CLOSET AND EXIT DOOR ON RIGHT
8,THE NOT-ALTOGETHER-PROMINENT SIGN THAT SITS ON A WHITE BOARD NEAR THE EXIT FROM THE DRESSING ROOMS TO THE PITCH.
2,FLOOD WATERS CHURNING JUST UNDER THE DUCK RIVER BRIDGE ON HIGHWAY 50 NEAR I-40 EXIT 148.
